"","id_A","id_B","protein_A","protein_B","complex"
"1102",34682,34680,"pex14_yeast","pex13_yeast","pex13-pex14-pex17_yeast"
"1103",34682,34680,"pex14_yeast","pex13_yeast","pex13-pex14-pex17_yeast"
"1104",34682,34680,"pex14_yeast","pex13_yeast","pex13-pex14-pex17_yeast"
"1105",34682,34680,"pex14_yeast","pex13_yeast","pex13-pex14-pex17_yeast"
"1106",34682,34680,"pex14_yeast","pex13_yeast","pex13-pex14-pex17_yeast"
"1107",34682,34680,"pex14_yeast","pex13_yeast","pex13-pex14-pex17_yeast"
"1108",35802,35799,"epl1_yeast","yng2_yeast","piccolo_yeast"
"1109",35802,35799,"epl1_yeast","yng2_yeast","piccolo_yeast"
"1110",28483,28481,"kapr_yeast","kapa_yeast","pka_yeast-1"
"1111",28491,28489,"kapr_yeast","kapb_yeast","pka_yeast-2"
"1112",28491,28489,"kapr_yeast","kapb_yeast","pka_yeast-2"
"1113",28664,28662,"kapr_yeast","kapb_yeast","pka_yeast-4"
"1114",28667,28665,"kapa_yeast","kapr_yeast","pka_yeast-4"
"1115",28676,28674,"kapr_yeast","kapc_yeast","pka_yeast-5"
"1116",28679,28677,"kapa_yeast","kapr_yeast","pka_yeast-5"
"1117",28689,28686,"kapr_yeast","kapc_yeast","pka_yeast-6"
"1118",28691,28688,"kapb_yeast","kapr_yeast","pka_yeast-6"
"1119",35483,35481,"pmt1_yeast","pmt2_yeast","pmt1-pmt2_yeast"
"1120",35491,35489,"pmt1_yeast","pmt3_yeast","pmt1-pmt3_yeast"
"1121",35499,35497,"pmt5_yeast","pmt2_yeast","pmt2-pmt5_yeast"
"1122",35512,35510,"pmt3_yeast","pmt5_yeast","pmt3-pmt5_yeast"
"1123",35512,35510,"pmt3_yeast","pmt5_yeast","pmt3-pmt5_yeast"
"1124",31162,31159,"png1_yeast","zinc(2+)","png1-rad23_yeast"
"1125",31164,31161,"rad23_yeast","png1_yeast","png1-rad23_yeast"
"1126",34783,34780,"dpoa2_yeast","dpoa_yeast","pol-prim_yeast"
"1127",35821,35819,"bud6_yeast","bni1_yeast","polarisome_yeast"
"1128",35823,35818,"spa2_yeast","bni1_yeast","polarisome_yeast"
"1129",35824,35812,"spa2_yeast","pea2_yeast","polarisome_yeast"
"1130",35825,35814,"spa2_yeast","msb4_yeast","polarisome_yeast"
"1131",35826,35816,"spa2_yeast","gyp3_yeast","polarisome_yeast"
"1132",32245,32242,"bem1_yeast","cla4_yeast","polarity_yeast"
"1133",32247,32244,"cdc24_yeast","bem1_yeast","polarity_yeast"
"1134",33028,33024,"rpa1_yeast","rpac1_yeast","poli_yeast"
"1135",33035,33025,"rpac2_yeast","rpac1_yeast","poli_yeast"
"1136",33040,33031,"rpa2_yeast","rpa1_yeast","poli_yeast"
"1137",33043,33039,"rpab1_yeast","rpa2_yeast","poli_yeast"
"1138",33045,33032,"rpab2_yeast","rpa1_yeast","poli_yeast"
"1139",33051,33033,"magnesium(2+)","rpa1_yeast","poli_yeast"
"1140",33053,33030,"zinc(2+)","rpa1_yeast","poli_yeast"
"1141",33055,33029,"zinc(2+)","rpa1_yeast","poli_yeast"
"1142",35248,35239,"rpab5_yeast","zinc(2+)","poliii_yeast"
"1143",35250,35241,"rpab4_yeast","zinc(2+)","poliii_yeast"
"1144",35258,35252,"rpc4_yeast","rpc5_yeast","poliii_yeast"
"1145",35260,35256,"rpc7_yeast","rpc3_yeast","poliii_yeast"
"1146",35265,35255,"rpc6_yeast","rpc3_yeast","poliii_yeast"
"1147",35266,35261,"rpc6_yeast","rpc7_yeast","poliii_yeast"
"1148",35268,35235,"rpc1_yeast","zinc(2+)","poliii_yeast"
"1149",35269,35237,"rpc1_yeast","zinc(2+)","poliii_yeast"
"1150",35270,35233,"rpc1_yeast","magnesium(2+)","poliii_yeast"
"1151",35274,35272,"rpc8_yeast","rpc9_yeast","poliii_yeast"
"1152",35276,35263,"zinc(2+)","rpc2_yeast","poliii_yeast"
"1153",35248,35239,"rpab5_yeast","zinc(2+)","poliii_yeast"
"1154",35250,35241,"rpab4_yeast","zinc(2+)","poliii_yeast"
"1155",35258,35252,"rpc4_yeast","rpc5_yeast","poliii_yeast"
"1156",35260,35256,"rpc7_yeast","rpc3_yeast","poliii_yeast"
"1157",35265,35255,"rpc6_yeast","rpc3_yeast","poliii_yeast"
"1158",35266,35261,"rpc6_yeast","rpc7_yeast","poliii_yeast"
"1159",35268,35235,"rpc1_yeast","zinc(2+)","poliii_yeast"
"1160",35269,35237,"rpc1_yeast","zinc(2+)","poliii_yeast"
"1161",35270,35233,"rpc1_yeast","magnesium(2+)","poliii_yeast"
"1162",35274,35272,"rpc8_yeast","rpc9_yeast","poliii_yeast"
"1163",35276,35263,"zinc(2+)","rpc2_yeast","poliii_yeast"
"1164",35248,35239,"rpab5_yeast","zinc(2+)","poliii_yeast"
"1165",35250,35241,"rpab4_yeast","zinc(2+)","poliii_yeast"
"1166",35258,35252,"rpc4_yeast","rpc5_yeast","poliii_yeast"
"1167",35260,35256,"rpc7_yeast","rpc3_yeast","poliii_yeast"
"1168",35265,35255,"rpc6_yeast","rpc3_yeast","poliii_yeast"
"1169",35266,35261,"rpc6_yeast","rpc7_yeast","poliii_yeast"
"1170",35268,35235,"rpc1_yeast","zinc(2+)","poliii_yeast"
"1171",35269,35237,"rpc1_yeast","zinc(2+)","poliii_yeast"
"1172",35270,35233,"rpc1_yeast","magnesium(2+)","poliii_yeast"
"1173",35274,35272,"rpc8_yeast","rpc9_yeast","poliii_yeast"
"1174",35276,35263,"zinc(2+)","rpc2_yeast","poliii_yeast"
"1175",35248,35239,"rpab5_yeast","zinc(2+)","poliii_yeast"
"1176",35250,35241,"rpab4_yeast","zinc(2+)","poliii_yeast"
"1177",35258,35252,"rpc4_yeast","rpc5_yeast","poliii_yeast"
"1178",35260,35256,"rpc7_yeast","rpc3_yeast","poliii_yeast"
"1179",35265,35255,"rpc6_yeast","rpc3_yeast","poliii_yeast"
"1180",35266,35261,"rpc6_yeast","rpc7_yeast","poliii_yeast"
"1181",35268,35235,"rpc1_yeast","zinc(2+)","poliii_yeast"
"1182",35269,35237,"rpc1_yeast","zinc(2+)","poliii_yeast"
"1183",35270,35233,"rpc1_yeast","magnesium(2+)","poliii_yeast"
"1184",35274,35272,"rpc8_yeast","rpc9_yeast","poliii_yeast"
"1185",35276,35263,"zinc(2+)","rpc2_yeast","poliii_yeast"
"1186",35248,35239,"rpab5_yeast","zinc(2+)","poliii_yeast"
"1187",35250,35241,"rpab4_yeast","zinc(2+)","poliii_yeast"
"1188",35258,35252,"rpc4_yeast","rpc5_yeast","poliii_yeast"
"1189",35260,35256,"rpc7_yeast","rpc3_yeast","poliii_yeast"
"1190",35265,35255,"rpc6_yeast","rpc3_yeast","poliii_yeast"
"1191",35266,35261,"rpc6_yeast","rpc7_yeast","poliii_yeast"
"1192",35268,35235,"rpc1_yeast","zinc(2+)","poliii_yeast"
"1193",35269,35237,"rpc1_yeast","zinc(2+)","poliii_yeast"
"1194",35270,35233,"rpc1_yeast","magnesium(2+)","poliii_yeast"
"1195",35274,35272,"rpc8_yeast","rpc9_yeast","poliii_yeast"
"1196",35276,35263,"zinc(2+)","rpc2_yeast","poliii_yeast"
"1197",28196,28194,"vhs3_yeast","cab3_yeast","ppcdc_yeast"
"1198",28198,28194,"sis2_yeast","cab3_yeast","ppcdc_yeast"
"1199",31424,31420,"pp2a1_yeast","manganese(2+)","pph21-rrd2-2"
"1200",31426,31422,"pp2a1_yeast","manganese(2+)","pph21-rrd2-2"
"1201",31429,31425,"tap42_yeast","pp2a1_yeast","pph21-rrd2-2"
"1202",31450,31447,"pp2a2_yeast","manganese(2+)","pph22-rrd2_yeast"
"1203",31451,31445,"pp2a2_yeast","manganese(2+)","pph22-rrd2_yeast"
"1204",31454,31449,"tap42_yeast","pp2a2_yeast","pph22-rrd2_yeast"
"1205",31450,31447,"pp2a2_yeast","manganese(2+)","pph22-rrd2_yeast"
"1206",31451,31445,"pp2a2_yeast","manganese(2+)","pph22-rrd2_yeast"
"1207",31454,31449,"tap42_yeast","pp2a2_yeast","pph22-rrd2_yeast"
"1208",35023,35019,"prs10_yeast","prs6a_yeast","proteasome_yeast"
"1209",35026,35015,"prs10_yeast","prs8_yeast","proteasome_yeast"
"1210",35028,35024,"prs6b_yeast","prs10_yeast","proteasome_yeast"
"1211",35029,35021,"prs6b_yeast","prs6a_yeast","proteasome_yeast"
"1212",35032,35013,"prs6b_yeast","prs8_yeast","proteasome_yeast"
"1213",35036,35016,"prs4_yeast","prs8_yeast","proteasome_yeast"
"1214",35038,35020,"prs7_yeast","prs6a_yeast","proteasome_yeast"
"1215",35039,35030,"prs7_yeast","prs6b_yeast","proteasome_yeast"
"1216",35040,35014,"prs7_yeast","prs8_yeast","proteasome_yeast"
"1217",35042,35025,"prs7_yeast","prs10_yeast","proteasome_yeast"
"1218",35043,35035,"prs7_yeast","prs4_yeast","proteasome_yeast"
"1219",35049,35041,"rpn1_yeast","prs7_yeast","proteasome_yeast"
"1220",35050,35034,"rpn1_yeast","prs4_yeast","proteasome_yeast"
"1221",35051,35047,"rpn1_yeast","rpn2_yeast","proteasome_yeast"
"1222",35052,35018,"rpn1_yeast","prs6a_yeast","proteasome_yeast"
"1223",35054,35011,"rpn7_yeast","sem1_yeast","proteasome_yeast"
"1224",35059,35055,"rpn3_yeast","rpn7_yeast","proteasome_yeast"
"1225",35064,35046,"rpn13_yeast","rpn2_yeast","proteasome_yeast"
"1226",35068,35057,"rpn8_yeast","rpn12_yeast","proteasome_yeast"
"1227",35071,35061,"rpn5_yeast","rpn9_yeast","proteasome_yeast"
"1228",35072,35066,"rpn5_yeast","rpn8_yeast","proteasome_yeast"
"1229",35075,35070,"rpn6_yeast","rpn5_yeast","proteasome_yeast"
"1230",35077,35067,"rpn11_yeast","rpn8_yeast","proteasome_yeast"
"1231",35078,35073,"rpn11_yeast","rpn5_yeast","proteasome_yeast"
"1232",35079,35062,"rpn11_yeast","rpn9_yeast","proteasome_yeast"
"1233",35095,35088,"psb4_yeast","psb5_yeast","proteasome_yeast"
"1234",35096,35092,"psb4_yeast","psa4_yeast","proteasome_yeast"
"1235",35099,35089,"psb1_yeast","psb5_yeast","proteasome_yeast"
"1236",35102,35094,"psb7_yeast","psb4_yeast","proteasome_yeast"
"1237",35106,35084,"psa3_yeast","psa2_yeast","proteasome_yeast"
"1238",35110,35090,"psb3_yeast","psb5_yeast","proteasome_yeast"
"1239",35112,35086,"psb2_yeast","psa2_yeast","proteasome_yeast"
"1240",35113,35100,"psb2_yeast","psb1_yeast","proteasome_yeast"
